author_id;label;first_name;last_name;institutes;publications
NA;Joseph Jay Williams;Joseph Jay;Williams;Institute for Cognition & Behavior;1
NA;Joseph K. Goodman;Joseph K.;Goodman;Institute for Marketing Management;1
NA;Joseph K. Goodman;Joseph K.;Goodman;Competence Center for Experimental Research;1
NA;Joseph P McFall;Joseph P;McFall;NA;1
NA;Joseph W. Bull;Joseph W.;Bull;Institute for Ecological Economics;1
NA;Josephine Rekers;Josephine;Rekers;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Josephine Tan;Josephine;Tan;Institute for Cognition & Behavior;1
NA;Josephine Zerna;Josephine;Zerna;Institute for Cognition & Behavior;1
NA;Josephine V. Rekers;Josephine V.;Rekers;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Josh Newton;Josh;Newton;Institute for Statistics and Mathematics;1
NA;Joshua Baker;Joshua;Baker;Institute for Corporate Governance;1
NA;Joshua Goldstein;Joshua;Goldstein;Institute for Statistics and Mathematics;1
NA;Joshua Linn;Joshua;Linn;NA;1
NA;Joshua von Gabain;Joshua von;Gabain;Institute for Spatial and Social-Ecological Transformations (Novy);2
NA;Josiane Meier;Josiane;Meier;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Josiane Parreira;Josiane;Parreira;Institute for Data, Process and Knowledge Management (AE Polleres);1
NA;Josiane Parreira;Josiane;Parreira;Research Institute for Computational Methods;1
NA;Josiane Xavier Parreira;Josiane Xavier;Parreira;Institute for Data, Process and Knowledge Management (AE Polleres);1
NA;Jost Heckemeyer;Jost;Heckemeyer;Research Institute for International Taxation;1
NA;Jost Heckemeyer;Jost;Heckemeyer;Business Taxation Group;1
NA;José Acosta-Fernández;José;Acosta-Fernández;Institute for Ecological Economics;2
NA;José Acosta-Fernández;José;Acosta-Fernández;Competence Center for Sustainability Transformation and Responsibility;2
NA;José Borbinha;José;Borbinha;NA;2
NA;José Delgado;José;Delgado;Institute for Social Policy;1
NA;José Garrido Garcia;José;Garrido Garcia;Information and Communication Technology & Intellectual Property Law Group;1
NA;José Garrido Garcia;José;Garrido Garcia;Research Institute for CEE Legal Studies;1
NA;José M. Giménez-García;José;M. Giménez-García;Institute for Data, Process and Knowledge Management (AE Polleres);2
NA;José M. Rueda-Cantuche;José;M. Rueda-Cantuche;Institute for Ecological Economics;1
NA;José Palazzo Moreira de Oliveira;José;Palazzo Moreira de Oliveira;Institute for Data, Process and Knowledge Management (AE Sabou);2
NA;José Palazzo Moreira de Oliveira;José;Palazzo Moreira de Oliveira;Research Institute for Cryptoeconomics;2
NA;José Palazzo Moreira de Oliveira;José;Palazzo Moreira de Oliveira;Competence Center for Sustainability Transformation and Responsibility;2
NA;José Palazzo Moreira de Oliveira;José;Palazzo Moreira de Oliveira;Institute for Data, Process and Knowledge Management;2
NA;José Veciana;José;Veciana;Research Institute for Family Business;1
NA;José Veciana;José;Veciana;Institute for Small Business Management and Entrepreneurship;1
NA;José A Soto;José A;Soto;NA;1
NA;José A. Tapia Granados;José A. Tapia;Granados;Department of Socioeconomics;1
NA;José A.D. MacHuca;José A.D.;MacHuca;Vienna University of Economics and Business;1
NA;José Antônio Sena Nascimento;José Antônio;Sena Nascimento;Institute for Ecological Economics;1
NA;José Carlos Silva-Macher;José Carlos;Silva-Macher;Institute for Ecological Economics;1
NA;José Emilio Labra Gayo;José Emilio;Labra Gayo;Institute for Complex Networks;2
NA;José Emilio Labra Gayo;José Emilio;Labra Gayo;Institute for Data, Process and Knowledge Management (AE Polleres);2
NA;José Emilio Labra Gayo;José Emilio;Labra Gayo;Information Systems and Operations Management;2
NA;José L. Roldán;José L.;Roldán;NA;1
NA;José Luis Salinas;José Luis;Salinas;NA;1
NA;José María García;José María;García;Institute for Data, Process and Knowledge Management (AE Sabou);2
NA;José María Miranda Boto;José María;Miranda Boto;Institute for Austrian and European Labor Law and Social Security Law (Kietaibl);1
NA;José Palazzo Oliveira;José Palazzo;Oliveira;Institute for Data, Process and Knowledge Management;1
NA;José-Luis Fernández;José-Luis;Fernández;Research Institute for Economics of Aging;1
NA;José-Luis Fernández;José-Luis;Fernández;Institute for Social Policy;1
NA;José-Rodrigo Córdoba;José-Rodrigo;Córdoba;Institute for Information Management and Control;2
NA;José-Rodrigo Córdoba;José-Rodrigo;Córdoba;Research Institute for Computational Methods;2
NA;José-Rodrigo Córdoba;José-Rodrigo;Córdoba;Information Systems and Operations Management;2
NA;Joti Lal Jain;Joti Lal;Jain;Mathematical Methods in Statistics;1
NA;Jouchi Nakajima;Jouchi;Nakajima;Institute for Statistics and Mathematics;1
NA;Jouke van Dijk;Jouke;van Dijk;Regional Planning and Development;3
NA;Jouke van Dijk;Jouke;van Dijk;Institute for Spatial and Social-Ecological Transformations (Novy);3
NA;Jouke van Dijk;Jouke;van Dijk;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);3
NA;Jovita Bruening;Jovita;Bruening;NA;1
NA;Joy Ladurner;Joy;Ladurner;Vienna University of Economics and Business;1
NA;Joy Liu;Joy;Liu;Health Economics and Policy Group;1
NA;Joy Yeonjoo Lee;Joy Yeonjoo;Lee;Vienna University of Economics and Business;1
NA;Joyce Jenkins;Joyce;Jenkins;Institute for Gender and Diversity in Organizations;4
NA;Joyce Osland;Joyce;Osland;Competence Center for Sustainability Transformation and Responsibility;1
NA;Joyce Osland;Joyce;Osland;Institute for Responsibility and Sustainability in Global Business (Stahl);1
NA;Joyce S. Osland;Joyce S.;Osland;Institute for Responsibility and Sustainability in Global Business (Stahl);1
NA;Joyce S. Osland;Joyce S.;Osland;Competence Center for Emerging Markets and CEE;1
NA;Joyce S. Osland;Joyce S.;Osland;Competence Center for Sustainability Transformation and Responsibility;1
NA;Joze Damijan;Joze;Damijan;Department of Economics (Weiss);1
NA;Joze Damijan;Joze;Damijan;Department of Economics (Sausgruber);1
NA;Joze Damijan;Joze;Damijan;Research Institute for International Taxation;1
NA;Joze Rugelj;Joze;Rugelj;WU Entrepreneurship Center;1
NA;Joze P. Damijan;Joze P.;Damijan;Research Institute for International Taxation;1
NA;Joze P. Damijan;Joze P.;Damijan;Department of Economics (Weiss);1
NA;Joze P. Damijan;Joze P.;Damijan;Department of Economics (Sausgruber);1
NA;Jozef Bavolar;Jozef;Bavolar;NA;3
NA;Jozef Kubala;Jozef;Kubala;Department of Economics (Crespo Cuaresma);2
NA;Jozef Kubala;Jozef;Kubala;Research Institute for Human Capital and Development;2
NA;Jozef Kubala;Jozef;Kubala;Competence Center for Sustainability Transformation and Responsibility;2
NA;Jozef Kubala;Jozef;Kubala;Department of Economics;2
NA;Jozef Záhora;Jozef;Záhora;Institute for Austrian and European Economic Criminal Law;2
NA;Jozsef Szlezak;Jozsef;Szlezak;Institute for Managing Sustainability;1
NA;João Cardoso;João;Cardoso;NA;2
NA;João Góis;João;Góis;Institute for Gender and Diversity in Organizations;1
NA;João Rodrigues;João;Rodrigues;Institute for Ecological Economics;1
NA;João Souza;João;Souza;NA;1
NA;João Victor de souza;João;Victor de souza;NA;1
NA;João Carlos Gonçalves;João Carlos;Gonçalves;Institute for Data, Process and Knowledge Management (AE Sabou);1
NA;João Félix Pinto Nogueira;João Félix;Pinto Nogueira;Institute for Austrian and International Tax Law;2
NA;João Félix Pinto Nogueira;João Félix;Pinto Nogueira;Research Institute for International Taxation;2
NA;João Félix Pinto Nogueira;João Félix Pinto;Nogueira;Institute for Austrian and International Tax Law;17
NA;João Félix Pinto Nogueira;João Félix Pinto;Nogueira;Research Institute for International Taxation;17
NA;João Victor de Souza;João Victor;de Souza;NA;1
NA;Joël van der Weele;Joël;van der Weele;Department of Economics (Sausgruber);1
NA;Jr. Joe F Hair;Jr. Joe F;Hair;Institute for International Marketing Management;1
NA;Ju-Sheng Mi;Ju-Sheng;Mi;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);1
NA;Ju-Sheng Mi;Ju-Sheng;Mi;Research Institute for Supply Chain Management;1
NA;Ju.A. Romanov;Ju.A.;Romanov;Institute for Slavic Languages;1
NA;Juan Boubeta-Puig;Juan;Boubeta-Puig;Institute for Data, Process and Knowledge Management;1
NA;Juan Caballero Reina;Juan;Caballero Reina;Department of Economics (Crespo Cuaresma);1
NA;Juan Carmona;Juan;Carmona;Institute for Economic and Social History;5
NA;Juan Cuadrado-Roura;Juan;Cuadrado-Roura;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Juan Cuadrado-Roura;Juan;Cuadrado-Roura;Research Institute for Spatial and Real Estate Economics;1
NA;Juan Cuadrado-Roura;Juan;Cuadrado-Roura;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);1
NA;Juan Cuadrado-Roura;Juan;Cuadrado-Roura;Demography Group;1
NA;Juan Cuadrado-Roura;Juan;Cuadrado-Roura;Institute for Statistics and Mathematics;1
NA;Juan Cuadrado-Roura;Juan;Cuadrado-Roura;Research Institute for Human Capital and Development;1
NA;Juan Infante-Amate;Juan;Infante-Amate;Institute for Ecological Economics;1
NA;Juan Quemada;Juan;Quemada;Institute for Complex Networks;1
NA;Juan Sequeda;Juan;Sequeda;Institute for Complex Networks;2
NA;Juan Sequeda;Juan;Sequeda;Institute for Data, Process and Knowledge Management (AE Polleres);2
NA;Juan Sequeda;Juan;Sequeda;Information Systems and Operations Management;2
NA;Juan Camilo Cárdenas;Juan Camilo;Cárdenas;NA;1
NA;Juan Camilo Vargas-Nieto;Juan Camilo;Vargas-Nieto;NA;1
NA;Juan Carlos Laso Bayas;Juan Carlos;Laso Bayas;Research Institute for Cryptoeconomics;4
NA;Juan Carlos Laso Bayas;Juan Carlos;Laso Bayas;Competence Center for Sustainability Transformation and Responsibility;4
NA;Juan Carlos Laso Bayas;Juan Carlos;Laso Bayas;Department of Economics (Crespo Cuaresma);4
NA;Juan Carlos Laso Bayas;Juan Carlos;Laso Bayas;Department of Socioeconomics;4
NA;Juan Carlos Martin;Juan Carlos;Martin;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Juan Carlos Martin;Juan Carlos;Martin;Research Institute for Spatial and Real Estate Economics;1
NA;Juan Carlos Martin;Juan Carlos;Martin;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);1
NA;Juan Carlos Martin;Juan Carlos;Martin;Demography Group;1
NA;Juan Carlos Martin;Juan Carlos;Martin;Institute for Statistics and Mathematics;1
NA;Juan Carlos Martin;Juan Carlos;Martin;Research Institute for Human Capital and Development;1
NA;Juan Manuel Vázquez;Juan Manuel;Vázquez;Institute for Austrian and International Tax Law;1
NA;Juan R. Rosés;Juan R.;Rosés;Institute for Economic and Social History;1
NA;Juan-Camilo Cardenas;Juan-Camilo;Cardenas;NA;1
NA;Juan-Enríque Martínez-Legaz;Juan-Enríque;Martínez-Legaz;Institute for Statistics and Mathematics;1
NA;Jude Thaddeus Amos;Jude Thaddeus;Amos;Institute for Austrian and International Tax Law;1
NA;Judi Neal;Judi;Neal;Interdisciplinary Institute for Management and Organizational Behavior;2
NA;Judit Kontsekova;Judit;Kontsekova;Political Economy, International Economics and Development;2
NA;Judit Kontsekova;Judit;Kontsekova;Institute for Sociology and Social Research;2
NA;Judit Kontsekova;Judit;Kontsekova;Institute for Economic and Social History;2
NA;Judit Kontsekova;Judit;Kontsekova;Department of Economics (Schmidpeter);2
NA;Judit Simon;Judit;Simon;Institute for Social Policy;3
NA;Judit Simon;Judit;Simon;Research Institute for Economics of Aging;3
NA;Judit Simon;Judit;Simon;Interdisciplinary Institute for Management and Organizational Behavior;3
NA;Judit Simon;Judit;Simon;Competence Center for Empirical Research Methods;3
NA;Judit Vegh;Judit;Vegh;Institute for Gender and Diversity in Organizations;3
NA;Judith Anzenberger;Judith;Anzenberger;Institute for Statistics and Mathematics;2
NA;Judith Brockmann;Judith;Brockmann;Institute for Austrian and European Labor Law and Social Security Law (Kietaibl);1
NA;Judith Dellheim;Judith;Dellheim;Vienna University of Economics and Business;1
NA;Judith Ehmann;Judith;Ehmann;Institute for Public Management and Governance;1
NA;Judith Eidenberger;Judith;Eidenberger;Political Economy, International Economics and Development;2
NA;Judith Eidenberger;Judith;Eidenberger;Department of Economics (Schmidpeter);2
NA;Judith Eidenberger;Judith;Eidenberger;Institute for Sociology and Social Research;2
NA;Judith Eidenberger;Judith;Eidenberger;Institute for Economic and Social History;2
NA;Judith Engels;Judith;Engels;Institute for International Business (Zapkau);2
NA;Judith Engleder;Judith;Engleder;Vienna University of Economics and Business;2
NA;Judith Frank;Judith;Frank;NA;4
NA;Judith Froese;Judith;Froese;Institute for European and International Law;1
NA;Judith Hartmann;Judith;Hartmann;Economic and Social Geography (theoratical and applied);2
NA;Judith Herdin-Winter;Judith;Herdin-Winter;Institute for Austrian and International Tax Law;2
NA;Judith Igelsböck;Judith;Igelsböck;Research Institute for Urban Management and Governance (Meyer);6
NA;Judith Igelsböck;Judith;Igelsböck;Vienna University of Economics and Business;6
NA;Judith Igelsböck;Judith;Igelsböck;Institute for Organization Studies;6
NA;Judith Künneke;Judith;Künneke;Institute for Strategy and Managerial Accounting;5
NA;Judith Künneke;Judith;Künneke;Institute for Strategy and Managerial Accounting (Grabner);5
NA;Judith Pringle;Judith;Pringle;Institute for Gender and Diversity in Organizations;1
NA;Judith Rathmanner;Judith;Rathmanner;Institute for Business Education;2
NA;Judith Reutimann;Judith;Reutimann;Institute for Managing Sustainability;1
NA;Judith Sautner;Judith;Sautner;Institute for Strategy and Managerial Accounting (Grabner);1
NA;Judith Scagnetti;Judith;Scagnetti;Vienna University of Economics and Business;1
NA;Judith Schacherreiter;Judith;Schacherreiter;Civil Law and Civil Procedure Group I;1
NA;Judith Schmid;Judith;Schmid;Institute for Small Business Management and Entrepreneurship;4
NA;Judith Schmid;Judith;Schmid;Research Institute for Family Business;4
NA;Judith Schmid;Judith;Schmid;Department of Global Business and Trade;4
NA;Judith Schwartz;Judith;Schwartz;Institute for Gender and Diversity in Organizations;1
NA;Judith Schwarz;Judith;Schwarz;Vienna University of Economics and Business;1
NA;Judith Schütze;Judith;Schütze;Department of Economics (Schmidpeter);1
NA;Judith E. Bosmans;Judith E.;Bosmans;Research Institute for Economics of Aging;1
NA;Judith K. Künneke;Judith K.;Künneke;Institute for Strategy and Managerial Accounting;1
NA;Judith K. Pringle;Judith K.;Pringle;Institute for Gender and Diversity in Organizations;1
NA;Judith K. Pringle;Judith K.;Pringle;Competence Center for Sustainability Transformation and Responsibility;1
NA;Judtih Schweppe;Judtih;Schweppe;Institute for Marketing Management;1
NA;Judy Lawrence;Judy;Lawrence;Vienna University of Economics and Business;1
NA;Judy Muthuri;Judy;Muthuri;Institute for International Business;2
NA;Judy Muthuri;Judy;Muthuri;Institute for Responsibility and Sustainability in Global Business (Chapple);2
NA;Judy Muthuri;Judy;Muthuri;Institute for Production Management (Reiner);2
NA;Judy N. Muthuri;Judy N.;Muthuri;Institute for Production Management (Reiner);1
NA;Juergen Amann;Juergen;Amann;NA;1
NA;Juergen Grimm;Juergen;Grimm;NA;2
NA;Juergen Grimm;Juergen;Grimm;Institute for Communication Management and Media;2
NA;Juergen Huber;Juergen;Huber;Institute for International Business (Puck);1
NA;Juergen Huber;Juergen;Huber;Institute for Financial Research;1
NA;Juergen Huber;Juergen;Huber;Institute for Finance, Banking and Insurance;1
NA;Juergen Musil;Juergen;Musil;NA;3
NA;Juergen Musil;Juergen;Musil;Institute for Data, Process and Knowledge Management (AE Sabou);3
NA;Juergen Musil;Juergen;Musil;Institute for Data, Process and Knowledge Management (AE Polleres);3
NA;Juergen Musil;Juergen;Musil;Research Institute for Cryptoeconomics;3
NA;Juergen Musil;Juergen;Musil;Competence Center for Sustainability Transformation and Responsibility;3
NA;Juergen Reiner;Juergen;Reiner;Institute for Data, Process and Knowledge Management;1
NA;Juha Kansikas;Juha;Kansikas;Institute for Small Business Management and Entrepreneurship;1
NA;Jukka M. Leppänen;Jukka M.;Leppänen;Vienna University of Economics and Business;1
NA;Jukka t Mähönen;Jukka t;Mähönen;Institute for Organization Studies;1
NA;Jukka t Mähönen;Jukka t;Mähönen;Research Institute for Urban Management and Governance (Meyer);1
NA;Jule Specht;Jule;Specht;NA;1
NA;Julee Hafner;Julee;Hafner;Knowledge Management Group;4
NA;Julee Hafner;Julee;Hafner;Institute for Data, Process and Knowledge Management;4
NA;Julee Hafner;Julee;Hafner;Competence Center for Sustainability Transformation and Responsibility;4
NA;Julee Hafner;Julee;Hafner;Vienna University of Economics and Business;4
NA;Julen Castillo Apraiz;Julen;Castillo Apraiz;NA;1
NA;Julia Bachtrögler;Julia;Bachtrögler;Department of Economics (Becker);3
NA;Julia Bachtrögler;Julia;Bachtrögler;NA;3
NA;Julia Bartsch;Julia;Bartsch;Department of Economics (Schmidpeter);1
NA;Julia Bauer;Julia;Bauer;Project Management Group;1
NA;Julia Beitner;Julia;Beitner;NA;3
NA;Julia Blumkaitis;Julia;Blumkaitis;NA;1
NA;Julia Bobek;Julia;Bobek;Vienna University of Economics and Business;4
NA;Julia Bobek;Julia;Bobek;Health Economics and Policy Group;4
NA;Julia Bock-Schappelwein;Julia;Bock-Schappelwein;Department of Economics (Kartal);3
NA;Julia Bock-Schappelwein;Julia;Bock-Schappelwein;Vienna University of Economics and Business;3
NA;Julia Bock-Schappelwein,;Julia;Bock-Schappelwein,;Research Institute for Regulatory Economics;1
NA;Julia Boppert;Julia;Boppert;Interdisciplinary Institute for Management and Organizational Behavior;2
NA;Julia Brandl;Julia;Brandl;Personnel Management;2
NA;Julia Brandl;Julia;Brandl;NA;2
NA;Julia Brenner;Julia;Brenner;Vienna University of Economics and Business;2
NA;Julia Brown;Julia;Brown;Institute for Austrian and International Tax Law;1
NA;Julia Costescu;Julia;Costescu;NA;1
NA;Julia Darby;Julia;Darby;Department of Economics (Badinger);1
NA;Julia Darby;Julia;Darby;Department of Economics;1
NA;Julia Dohr;Julia;Dohr;Vice-Rector for Financial Affairs and Campus Management;1
NA;Julia Ecker;Julia;Ecker;Vienna University of Economics and Business;2
NA;Julia Ecker;Julia;Ecker;Austrian and European Public Law;2
NA;Julia Eisenberg;Julia;Eisenberg;Institute for Statistics and Mathematics;6
NA;Julia Eisenberg;Julia;Eisenberg;NA;6
NA;Julia Elyachar;Julia;Elyachar;Institute for Organization Studies;2
NA;Julia Elyachar;Julia;Elyachar;Research Institute for Urban Management and Governance (Meyer);2
NA;Julia Ertl;Julia;Ertl;Institute for Austrian and International Tax Law;1
NA;Julia Fessler;Julia;Fessler;Business Taxation Group;1
NA;Julia Fessler;Julia;Fessler;Accounting, Taxation and Auditing Group;1
NA;Julia Fessler;Julia;Fessler;Research Institute for International Taxation;1
NA;Julia Fessler;Julia;Fessler;Research Institute for Cryptoeconomics;1
NA;Julia Fromm;Julia;Fromm;Institute for Finance, Banking and Insurance;1
NA;Julia Fuith;Julia;Fuith;Institute for European and International Law (Pabel);1
NA;Julia Geschwendner;Julia;Geschwendner;Institute for International Marketing Management;1
NA;Julia Geschwendner;Julia;Geschwendner;WU Executive Academy;1
NA;Julia Gruebler;Julia;Gruebler;Department of Economics (Becker);3
NA;Julia Gruebler;Julia;Gruebler;NA;3
NA;Julia Gruebler;Julia;Gruebler;Department of Economics (Badinger);3
NA;Julia Grübler;Julia;Grübler;Department of Economics (Badinger);1
NA;Julia Gutschow;Julia;Gutschow;Institute for Corporate Governance;1
NA;Julia Haaf;Julia;Haaf;NA;1
NA;Julia Haider;Julia;Haider;Institute for Statistics and Mathematics;1
NA;Julia Hauptmann;Julia;Hauptmann;Institute for Information Management and Control;1
NA;Julia Hautz;Julia;Hautz;Institute for Marketing and Consumer Research;2
NA;Julia Hofbauer;Julia;Hofbauer;Institute for Marketing and Customer Analytics;1
NA;Julia Hofmann;Julia;Hofmann;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);4
NA;Julia Hofmann;Julia;Hofmann;Department of Economics (Becker);4
NA;Julia Hofmann;Julia;Hofmann;Institute for Sociology and Social Research;4
NA;Julia Hofmann;Julia;Hofmann;Department of Economics (Crespo Cuaresma);4
NA;Julia Hüttner;Julia;Hüttner;Institute for English Business Communication;1
NA;Julia Janke;Julia;Janke;Research Institute for Urban Management and Governance (Madner);1
NA;Julia Janke;Julia;Janke;Department of Socioeconomics;1
NA;Julia Kaiser;Julia;Kaiser;Management Accounting and Control Group;1
NA;Julia Kamburidis;Julia;Kamburidis;NA;1
NA;Julia Kantorovitch;Julia;Kantorovitch;Institute for Data, Process and Knowledge Management (AE Sabou);1
NA;Julia Kuhn;Julia;Kuhn;Institute for Romance Languages;1
NA;Julia Körner;Julia;Körner;Department of Economics (Weiss);1
NA;Julia Körner ;Julia;Körner ;Department of Economics (Weiss);1
NA;Julia Lepperhoff;Julia;Lepperhoff;NA;1
NA;Julia Materne;Julia;Materne;Business Education;2
NA;Julia Materne;Julia;Materne;Institute for Business Education;2
NA;Julia Meier;Julia;Meier;Marketing;1
NA;Julia Meier;Julia;Meier;Institute for Marketing Management;1
NA;Julia Müller;Julia;Müller;Institute for Markets and Strategy;1
NA;Julia Nafziger;Julia;Nafziger;Institute for Digital Ecosystems;1
NA;Julia Nafziger;Julia;Nafziger;Competence Center for Experimental Research;1
NA;Julia Neuhaus;Julia;Neuhaus;NA;5
NA;Julia Neuschmid;Julia;Neuschmid;Institute for Data, Process and Knowledge Management (AE Sabou);1
NA;Julia Newertal;Julia;Newertal;Financial Accounting and Auditing Group;2
NA;Julia Olmos-Penuela;Julia;Olmos-Penuela;Institute for Managing Sustainability;1
NA;Julia Pernt;Julia;Pernt;Institute for Marketing and Consumer Research;1
NA;Julia Pernt;Julia;Pernt;Competence Center for Experimental Research;1
NA;Julia Prummer;Julia;Prummer;Institute for European and International Law (Pabel);1
NA;Julia Reynolds;Julia;Reynolds;Institute for Finance, Banking and Insurance;1
NA;Julia Rose;Julia;Rose;Institute for Markets and Strategy;1
NA;Julia Sagmeister;Julia;Sagmeister;Institute for Austrian and European Economic Criminal Law;1
NA;Julia Schindler;Julia;Schindler;Department of Economics (Berger);1
NA;Julia Schmoll;Julia;Schmoll;Institute for European and International Law;2
NA;Julia Schuler;Julia;Schuler;Vienna University of Economics and Business;2
NA;Julia Schuler;Julia;Schuler;Institute for Social Change and Sustainability;2
NA;Julia Schuster;Julia;Schuster;Research Institute for Human Capital and Development;4
NA;Julia Schuster;Julia;Schuster;Department of Economics (Schmidpeter);4
NA;Julia Schuster;Julia;Schuster;Department of Economics (Crespo Cuaresma);4
NA;Julia Schöllbauer;Julia;Schöllbauer;Health Economics and Policy Group;1
NA;Julia Sinnig;Julia;Sinnig;Institute for Austrian and International Tax Law;4
NA;Julia Sinnig;Julia;Sinnig;NA;4
NA;Julia Stadlbauer;Julia;Stadlbauer;Institute for Sociology and Social Research;1
NA;Julia Stadlbauer;Julia;Stadlbauer;Research Institute for Cooperation and Cooperatives;1
NA;Julia Stadlbauer;Julia;Stadlbauer;Competence Center for Nonprofit Organizations and Social Entrepreneurship;1
NA;Julia Stoltenberg;Julia;Stoltenberg;NA;1
NA;Julia Szalai;Julia;Szalai;Education Sciences Group;1
NA;Julia Taferner;Julia;Taferner;WU Entrepreneurship Center;1
NA;Julia Trautendorfer;Julia;Trautendorfer;Institute for Public Management and Governance;6
NA;Julia Tumpel;Julia;Tumpel;Accounting, Taxation and Auditing Group;1
NA;Julia Walochnik;Julia;Walochnik;Competence Center for Sustainability Transformation and Responsibility;1
NA;Julia Walochnik;Julia;Walochnik;Institute for Sociology and Social Research;1
NA;Julia Windisch;Julia;Windisch;Vienna University of Economics and Business;1
NA;Julia Wittmayer;Julia;Wittmayer;Vienna University of Economics and Business;1
NA;Julia Zeeh;Julia;Zeeh;Vienna University of Economics and Business;3
NA;Julia Zeeh;Julia;Zeeh;Institute for Organization Studies;3
NA;Julia von Ah;Julia;von Ah;Institute for Austrian and International Tax Law;1
NA;Julia von Poswik;Julia;von Poswik;Institute for Statistics and Mathematics;1
NA;Julia  Schicha;Julia ;Schicha;Institute for Business Education;1
NA;Julia Anette von Poswik;Julia Anette;von Poswik;Institute for Human Resource Management;1
NA;Julia Arhondis Kamburidis;Julia Arhondis;Kamburidis;NA;1
NA;Julian Birkinshaw;Julian;Birkinshaw;Advertisitng and Market Research;8
NA;Julian Birkinshaw;Julian;Birkinshaw;Institute for International Marketing Management;8
NA;Julian Birkinshaw;Julian;Birkinshaw;Institute for Organization Design;8
NA;Julian Donaubauer;Julian;Donaubauer;Department of Economics (Badinger);3
NA;Julian Egelhof;Julian;Egelhof;Institute for Austrian and International Tax Law;1
NA;Julian Grünberger;Julian;Grünberger;Institute for Finance, Banking and Insurance;1
NA;Julian Hinz;Julian;Hinz;Department of Economics (Felbermayr);1
NA;Julian Hunt;Julian;Hunt;NA;1
NA;Julian Juhas;Julian;Juhas;Information and Communication Technology & Intellectual Property Law Group;1
NA;Julian Lehmann;Julian;Lehmann;Institute for Data, Process and Knowledge Management (AE Sabou);1
NA;Julian Matzenberger;Julian;Matzenberger;Vienna University of Economics and Business;1
NA;Julian Müller;Julian;Müller;Institute for Retailing & Data Science;1
NA;Julian Padget;Julian;Padget;Institute for Complex Networks;3
NA;Julian Padget;Julian;Padget;Institute for Data, Process and Knowledge Management (AE Polleres);3
NA;Julian Thimme;Julian;Thimme;Institute for Finance, Banking and Insurance;2
NA;Julian Thumboo;Julian;Thumboo;Health Economics and Policy Group;2
NA;Julian Wills;Julian;Wills;Vienna University of Economics and Business;1
NA;Julian  Hinz;Julian ;Hinz;Department of Economics (Oberhofer);1
NA;Julian D. Hunt;Julian D.;Hunt;NA;1
NA;Julian David Hunt;Julian David;Hunt;NA;18
NA;Julian David Hunt;Julian David;Hunt;Institute for Data, Energy, and Sustainability;18
NA;Juliana Bahadin;Juliana;Bahadin;Health Economics and Policy Group;1
NA;Juliana Huppertz;Juliana;Huppertz;Institute for Digital Marketing and Behavioral Insights;1
NA;Juliana Kainz;Juliana;Kainz;Institute for Data, Process and Knowledge Management (AE Sabou);1
NA;Juliana Lutz;Juliana;Lutz;Institute for Social Change and Sustainability;1
NA;Juliane Fliedner;Juliane;Fliedner;Institute for Managing Sustainability;3
NA;Juliane Höbarth;Juliane;Höbarth;Institute for Production Management (Taudes);1
NA;Juliane Kokott;Juliane;Kokott;Institute for Austrian and International Tax Law;4
NA;Juliane Kokott;Juliane;Kokott;Research Institute for International Taxation;4
NA;Juliane Mikoletzky;Juliane;Mikoletzky;Institute for Economic and Social History;2
NA;Juliane Reinecke;Juliane;Reinecke;Institute for International Business;1
NA;Juliane Reinecke;Juliane;Reinecke;Institute for Responsibility and Sustainability in Global Business (Dikova);1
NA;Juliane Reinecke;Juliane;Reinecke;Competence Center for Emerging Markets and CEE;1
NA;Juliane Schiel;Juliane;Schiel;Institute for Economic and Social History;1
NA;Juliane Schlager-Haider;Juliane;Schlager-Haider;Institute for Civil Law and Civil Procedure;1
NA;Juliane Schlager-Haider;Juliane;Schlager-Haider;Civil Law and Civil Procedure Group V (Civil, Business and Insolvency Law);1
NA;Juliane Stark;Juliane;Stark;Department of Economics (Kartal);3
NA;Juliane Stark;Juliane;Stark;Institute for Spatial and Social-Ecological Transformations (Novy);3
NA;Juliane Stark;Juliane;Stark;Research Institute for Spatial and Real Estate Economics;3
NA;Juliane Stark;Juliane;Stark;Vienna University of Economics and Business;3
NA;Juliane Vier;Juliane;Vier;NA;1
NA;Julianna Fehlinger;Julianna;Fehlinger;Institute for Spatial and Social-Ecological Transformations (Novy);1
NA;Julia‐Maria Hermann;Julia‐Maria;Hermann;Vienna University of Economics and Business;1
NA;Julie Battilana;Julie;Battilana;Research Institute for Urban Management and Governance (Meyer);1
NA;Julie Battilana;Julie;Battilana;Institute for Organization Studies;1
NA;Julie Beadle-Brown;Julie;Beadle-Brown;Research Institute for Economics of Aging;7
